timestamp,episode,reward_mean,is_win,invalid_click_rate,win_rate_recent,epsilon,eval_avg_reward,eval_win_rate,eval_avg_steps,eval_avg_invalid_rate,eval_seconds_since_last_eval,eval_duration_seconds
2026-06-07T09:10:29.124095,14927,0.5555555555555556,1,0.0,0.9,0.02000000000000001,,,,,,
2026-06-07T09:10:35.795285,14928,0.6666666666666666,1,0.0,0.9,0.02000000000000001,,,,,,
2026-06-07T09:10:44.956167,14929,0.6,1,0.0,0.9,0.02000000000000001,,,,,,
2026-06-07T09:10:52.852328,14930,0.625,1,0.0,0.9,0.02000000000000001,,,,,,
2026-06-07T09:11:02.018922,14931,0.6,1,0.0,0.9,0.02000000000000001,,,,,,
2026-06-07T09:11:10.015023,14932,0.625,1,0.0,0.9,0.02000000000000001,,,,,,
2026-06-07T09:11:26.591219,14933,0.5454545454545454,1,0.0,0.9,0.02000000000000001,,,,,,
2026-06-07T09:11:39.415842,14934,0.40625,1,0.125,0.9,0.02000000000000001,,,,,,
2026-06-07T09:11:46.044847,14935,0.6666666666666666,1,0.0,0.9,0.02000000000000001,,,,,,
2026-06-07T09:11:53.949282,14936,0.625,1,0.0,0.91,0.02000000000000001,,,,,,
2026-06-07T09:12:10.550375,14937,0.5454545454545454,1,0.0,0.91,0.02000000000000001,,,,,,
2026-06-07T09:12:25.766252,14938,0.425,1,0.1,0.91,0.02000000000000001,,,,,,
2026-06-07T09:12:32.377482,14939,0.6666666666666666,1,0.0,0.91,0.02000000000000001,,,,,,
2026-06-07T09:12:42.742167,14940,0.5833333333333334,1,0.0,0.91,0.02000000000000001,,,,,,
2026-06-07T09:12:56.948354,14941,0.5555555555555556,1,0.0,0.91,0.02000000000000001,,,,,,
2026-06-07T09:13:12.573384,14942,0.55,1,0.0,0.91,0.02000000000000001,,,,,,
2026-06-07T09:13:29.175443,14943,0.5454545454545454,1,0.0,0.91,0.02000000000000001,,,,,,
2026-06-07T09:13:39.594818,14944,0.5833333333333334,1,0.0,0.91,0.02000000000000001,,,,,,
2026-06-07T09:13:54.843216,14945,0.55,1,0.0,0.91,0.02000000000000001,,,,,,
2026-06-07T09:14:06.311776,14946,0.39285714285714285,1,0.14285714285714285,0.91,0.02000000000000001,,,,,,
2026-06-07T09:14:15.542867,14947,0.6,1,0.0,0.91,0.02000000000000001,,,,,,
2026-06-07T09:14:24.625041,14948,0.6,1,0.0,0.91,0.02000000000000001,,,,,,
