timestamp,episode,reward_mean,is_win,invalid_click_rate,win_rate_recent,epsilon,eval_avg_reward,eval_win_rate,eval_avg_steps,eval_avg_invalid_rate,eval_seconds_since_last_eval,eval_duration_seconds
2026-06-07T07:10:18.781313,14293,0.5714285714285714,1,0.0,0.92,0.02000000000000001,,,,,,
2026-06-07T07:10:25.433899,14294,0.6666666666666666,1,0.0,0.92,0.02000000000000001,,,,,,
2026-06-07T07:10:39.560763,14295,0.5555555555555556,1,0.0,0.92,0.02000000000000001,,,,,,
2026-06-07T07:10:53.720115,14296,0.5555555555555556,1,0.0,0.92,0.02000000000000001,,,,,,
2026-06-07T07:11:07.893767,14297,0.5555555555555556,1,0.0,0.92,0.02000000000000001,,,,,,
2026-06-07T07:11:19.625374,14298,0.5714285714285714,1,0.0,0.93,0.02000000000000001,,,,,,
2026-06-07T07:11:33.767528,14299,0.5555555555555556,1,0.0,0.93,0.02000000000000001,,,,,,
2026-06-07T07:11:48.376518,14300,0.5555555555555556,1,0.0,0.93,0.02000000000000001,,,,,,
2026-06-07T07:11:58.778344,14301,0.5833333333333334,1,0.0,0.93,0.02000000000000001,,,,,,
2026-06-07T07:12:11.586923,14302,0.5625,1,0.0,0.93,0.02000000000000001,,,,,,
2026-06-07T07:12:19.481488,14303,0.625,1,0.0,0.93,0.02000000000000001,,,,,,
2026-06-07T07:12:33.578746,14304,0.5555555555555556,1,0.0,0.93,0.02000000000000001,,,,,,
2026-06-07T07:12:47.619309,14305,0.4166666666666667,1,0.1111111111111111,0.93,0.02000000000000001,,,,,,
2026-06-07T07:12:58.032061,14306,0.5833333333333334,1,0.0,0.94,0.02000000000000001,,,,,,
2026-06-07T07:13:07.156587,14307,0.6,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:13:18.699031,14308,0.39285714285714285,1,0.14285714285714285,0.95,0.02000000000000001,,,,,,
2026-06-07T07:13:27.948650,14309,0.6,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:13:38.473153,14310,0.5833333333333334,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:13:48.959674,14311,0.5833333333333334,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:14:06.855777,14312,0.5416666666666666,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:14:14.823874,14313,0.625,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:14:20.198320,14314,0.75,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:14:30.683366,14315,0.5833333333333334,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:14:39.870756,14316,0.6,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:14:46.494240,14317,0.6666666666666666,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:15:03.122805,14318,0.5454545454545454,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:15:09.783326,14319,0.6666666666666666,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:15:21.564739,14320,0.5714285714285714,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:15:36.869232,14321,0.55,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:16:01.174640,14322,0.5294117647058824,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:16:10.335506,14323,0.6,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:16:20.685018,14324,0.5833333333333334,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:16:27.308778,14325,0.10000000000000002,0,0.0,0.94,0.02000000000000001,,,,,,
2026-06-07T07:16:36.654745,14326,0.6,1,0.0,0.94,0.02000000000000001,,,,,,
2026-06-07T07:16:42.010712,14327,0.75,1,0.0,0.94,0.02000000000000001,,,,,,
2026-06-07T07:16:59.788044,14328,0.4318181818181818,1,0.09090909090909091,0.94,0.02000000000000001,,,,,,
2026-06-07T07:17:07.718165,14329,0.625,1,0.0,0.94,0.02000000000000001,,,,,,
2026-06-07T07:17:20.728409,14330,0.5625,1,0.0,0.94,0.02000000000000001,,,,,,
2026-06-07T07:17:34.957536,14331,0.5555555555555556,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:17:47.769042,14332,0.40625,1,0.125,0.95,0.02000000000000001,,,,,,
2026-06-07T07:17:58.183347,14333,0.5833333333333334,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:18:10.936337,14334,0.40625,1,0.125,0.95,0.02000000000000001,,,,,,
2026-06-07T07:18:21.388034,14335,0.5833333333333334,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:18:28.080703,14336,0.6666666666666666,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:18:34.736308,14337,0.6666666666666666,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:18:45.002512,14338,0.5833333333333334,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:18:59.150791,14339,0.5555555555555556,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:19:05.874514,14340,0.6666666666666666,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:19:13.783781,14341,0.625,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:19:32.783653,14342,0.5384615384615384,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:19:44.485396,14343,0.5714285714285714,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:19:51.079173,14344,0.6666666666666666,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:20:07.521282,14345,0.55,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:20:19.380098,14346,0.5714285714285714,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:20:29.888109,14347,0.5833333333333334,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:20:40.324536,14348,0.5833333333333334,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:20:50.715701,14349,0.5833333333333334,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:21:06.620710,14350,0.55,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:21:15.833944,14351,0.26,0,0.0,0.94,0.02000000000000001,,,,,,
2026-06-07T07:21:30.107608,14352,0.5555555555555556,1,0.0,0.94,0.02000000000000001,,,,,,
2026-06-07T07:21:42.990964,14353,0.5625,1,0.0,0.94,0.02000000000000001,,,,,,
2026-06-07T07:22:00.760061,14354,0.5416666666666666,1,0.0,0.94,0.02000000000000001,,,,,,
2026-06-07T07:22:11.217086,14355,0.5833333333333334,1,0.0,0.95,0.02000000000000001,,,,,,
2026-06-07T07:22:21.614928,14356,0.5833333333333334,1,0.0,0.95,0.02000000000000001,,,,,,
