timestamp,episode,reward_mean,is_win,invalid_click_rate,win_rate_recent,epsilon,eval_avg_reward,eval_win_rate,eval_avg_steps,eval_avg_invalid_rate,eval_seconds_since_last_eval,eval_duration_seconds
2026-06-07T06:10:17.575143,13974,0.39285714285714285,1,0.14285714285714285,0.91,0.02000000000000001,,,,,,
2026-06-07T06:10:25.410015,13975,0.625,1,0.0,0.91,0.02000000000000001,,,,,,
2026-06-07T06:10:34.442089,13976,0.6,1,0.0,0.91,0.02000000000000001,,,,,,
2026-06-07T06:10:46.114016,13977,0.5714285714285714,1,0.0,0.91,0.02000000000000001,,,,,,
2026-06-07T06:11:05.437108,13978,0.5384615384615384,1,0.0,0.91,0.02000000000000001,,,,,,
2026-06-07T06:11:15.830728,13979,0.5833333333333334,1,0.0,0.91,0.02000000000000001,,,,,,
2026-06-07T06:11:26.204809,13980,0.5833333333333334,1,0.0,0.91,0.02000000000000001,,,,,,
2026-06-07T06:11:35.272611,13981,0.6,1,0.0,0.91,0.02000000000000001,,,,,,
2026-06-07T06:11:45.724860,13982,0.5833333333333334,1,0.0,0.91,0.02000000000000001,,,,,,
2026-06-07T06:11:53.584499,13983,0.625,1,0.0,0.91,0.02000000000000001,,,,,,
2026-06-07T06:12:07.558959,13984,0.4166666666666667,1,0.1111111111111111,0.91,0.02000000000000001,,,,,,
2026-06-07T06:12:14.172910,13985,0.6666666666666666,1,0.0,0.91,0.02000000000000001,,,,,,
2026-06-07T06:12:24.495376,13986,0.3,0,0.0,0.9,0.02000000000000001,,,,,,
2026-06-07T06:12:37.314303,13987,0.40625,1,0.125,0.9,0.02000000000000001,,,,,,
2026-06-07T06:12:51.433349,13988,0.5555555555555556,1,0.0,0.9,0.02000000000000001,,,,,,
2026-06-07T06:12:59.222481,13989,0.625,1,0.0,0.9,0.02000000000000001,,,,,,
2026-06-07T06:13:10.181649,13990,0.6,1,0.0,0.9,0.02000000000000001,,,,,,
2026-06-07T06:13:29.414061,13991,0.5384615384615384,1,0.0,0.9,0.02000000000000001,,,,,,
2026-06-07T06:13:45.987977,13992,0.5454545454545454,1,0.0,0.91,0.02000000000000001,,,,,,
2026-06-07T06:13:51.330344,13993,0.75,1,0.0,0.91,0.02000000000000001,,,,,,
2026-06-07T06:14:05.331051,13994,0.4166666666666667,1,0.1111111111111111,0.91,0.02000000000000001,,,,,,
2026-06-07T06:14:18.213659,13995,0.5625,1,0.0,0.91,0.02000000000000001,,,,,,
2026-06-07T06:14:24.876419,13996,0.6666666666666666,1,0.0,0.91,0.02000000000000001,,,,,,
2026-06-07T06:14:32.788351,13997,0.625,1,0.0,0.91,0.02000000000000001,,,,,,
2026-06-07T06:14:38.194073,13998,-0.09999999999999998,0,0.0,0.9,0.02000000000000001,,,,,,
2026-06-07T06:14:48.641029,13999,0.5833333333333334,1,0.0,0.9,0.02000000000000001,,,,,,
2026-06-07T06:14:56.704273,14000,0.625,1,0.0,0.9,0.02000000000000001,,,,,,
2026-06-07T06:15:09.147222,14001,0.5714285714285714,1,0.0,0.9,0.02000000000000001,,,,,,
2026-06-07T06:15:19.735377,14002,0.3,0,0.0,0.89,0.02000000000000001,,,,,,
2026-06-07T06:15:26.421196,14003,0.6666666666666666,1,0.0,0.89,0.02000000000000001,,,,,,
2026-06-07T06:15:38.330468,14004,0.5714285714285714,1,0.0,0.89,0.02000000000000001,,,,,,
2026-06-07T06:15:47.567320,14005,0.26,0,0.0,0.88,0.02000000000000001,,,,,,
2026-06-07T06:15:58.061840,14006,0.5833333333333334,1,0.0,0.88,0.02000000000000001,,,,,,
2026-06-07T06:16:02.196655,14007,1.0,1,0.0,0.88,0.02000000000000001,,,,,,
2026-06-07T06:16:16.554215,14008,0.5625,1,0.0,0.88,0.02000000000000001,,,,,,
2026-06-07T06:16:23.237321,14009,0.10000000000000002,0,0.0,0.87,0.02000000000000001,,,,,,
2026-06-07T06:16:31.198360,14010,0.625,1,0.0,0.87,0.02000000000000001,,,,,,
2026-06-07T06:16:46.642611,14011,0.38,0,0.0,0.86,0.02000000000000001,,,,,,
2026-06-07T06:16:58.230812,14012,0.5714285714285714,1,0.0,0.86,0.02000000000000001,,,,,,
2026-06-07T06:17:13.968886,14013,0.55,1,0.0,0.87,0.02000000000000001,,,,,,
2026-06-07T06:17:30.951512,14014,0.5454545454545454,1,0.0,0.87,0.02000000000000001,,,,,,
2026-06-07T06:17:36.371976,14015,0.75,1,0.0,0.87,0.02000000000000001,,,,,,
2026-06-07T06:17:45.481856,14016,0.6,1,0.0,0.87,0.02000000000000001,,,,,,
2026-06-07T06:17:59.645271,14017,0.36666666666666664,0,0.0,0.86,0.02000000000000001,,,,,,
2026-06-07T06:18:11.488511,14018,0.5714285714285714,1,0.0,0.86,0.02000000000000001,,,,,,
2026-06-07T06:18:20.586159,14019,0.6,1,0.0,0.86,0.02000000000000001,,,,,,
2026-06-07T06:18:35.979429,14020,0.55,1,0.0,0.86,0.02000000000000001,,,,,,
2026-06-07T06:18:51.395390,14021,0.55,1,0.0,0.86,0.02000000000000001,,,,,,
2026-06-07T06:19:00.581286,14022,0.6,1,0.0,0.86,0.02000000000000001,,,,,,
2026-06-07T06:19:10.964623,14023,0.5833333333333334,1,0.0,0.86,0.02000000000000001,,,,,,
2026-06-07T06:19:26.994131,14024,0.5555555555555556,1,0.0,0.86,0.02000000000000001,,,,,,
2026-06-07T06:19:38.677362,14025,0.5714285714285714,1,0.0,0.86,0.02000000000000001,,,,,,
2026-06-07T06:19:48.991324,14026,0.5833333333333334,1,0.0,0.86,0.02000000000000001,,,,,,
2026-06-07T06:20:01.874614,14027,0.5625,1,0.0,0.86,0.02000000000000001,,,,,,
2026-06-07T06:20:16.037511,14028,0.5555555555555556,1,0.0,0.86,0.02000000000000001,,,,,,
2026-06-07T06:20:26.436535,14029,0.5833333333333334,1,0.0,0.87,0.02000000000000001,,,,,,
2026-06-07T06:20:34.263538,14030,0.625,1,0.0,0.87,0.02000000000000001,,,,,,
2026-06-07T06:20:53.397253,14031,0.5384615384615384,1,0.0,0.88,0.02000000000000001,,,,,,
2026-06-07T06:21:01.283412,14032,0.625,1,0.0,0.88,0.02000000000000001,,,,,,
2026-06-07T06:21:09.199802,14033,0.625,1,0.0,0.88,0.02000000000000001,,,,,,
2026-06-07T06:21:17.144431,14034,0.625,1,0.0,0.88,0.02000000000000001,,,,,,
2026-06-07T06:21:21.328378,14035,1.0,1,0.0,0.88,0.02000000000000001,,,,,,
2026-06-07T06:21:29.233522,14036,0.625,1,0.0,0.88,0.02000000000000001,,,,,,
2026-06-07T06:21:37.205810,14037,0.2,0,0.0,0.87,0.02000000000000001,,,,,,
2026-06-07T06:21:45.169615,14038,0.625,1,0.0,0.88,0.02000000000000001,,,,,,
2026-06-07T06:21:54.405192,14039,0.6,1,0.0,0.88,0.02000000000000001,,,,,,
2026-06-07T06:22:02.257266,14040,0.625,1,0.0,0.89,0.02000000000000001,,,,,,
2026-06-07T06:22:10.144408,14041,0.625,1,0.0,0.89,0.02000000000000001,,,,,,
2026-06-07T06:22:15.503041,14042,-0.09999999999999998,0,0.0,0.88,0.02000000000000001,,,,,,
2026-06-07T06:22:23.443030,14043,0.625,1,0.0,0.88,0.02000000000000001,,,,,,
2026-06-07T06:22:33.604036,14044,0.6,1,0.0,0.88,0.02000000000000001,,,,,,
2026-06-07T06:22:43.996765,14045,0.5833333333333334,1,0.0,0.88,0.02000000000000001,,,,,,
2026-06-07T06:22:56.804231,14046,0.5625,1,0.0,0.88,0.02000000000000001,,,,,,
2026-06-07T06:23:06.009967,14047,0.6,1,0.0,0.88,0.02000000000000001,,,,,,
2026-06-07T06:23:18.769491,14048,0.40625,1,0.125,0.88,0.02000000000000001,,,,,,
